id,"replace(replace(replace(campaign.name, char(10), ''), char(13), ''), ',', '')",does the link work,gallery,has a video,does the video work (1/0),direct link,youtube/other (1/0),link,finance,etat,ville,raised_amount,goal_amount,percent,time_left_qty,end_year
282274,lightsystem tour!,1,13,1,0,NA,NA,https://www.indiegogo.com/projects/lightsystem-tour,Flexible Funding, California,Los Angeles,1633,3000,54,0,2012
177263,Cameron Castle's Debut Rap Video,1,5,1,1,https://youtu.be/JeIdw_nNeGY,1,https://www.indiegogo.com/projects/cameron-castle-s-debut-rap-video,Flexible Funding, California,Los Angeles,55,2500,2,0,2013
184287,ESTAIRE GODINEZ This Time,1,7,1,1,https://youtu.be/F5fyot8KCE8,1,https://www.indiegogo.com/projects/estaire-godinez-this-time,Flexible Funding, California,Reseda,0,50000,0,0,2013
213111,Gallery Project,1,NULL,1,1,http://vimeo.com/71266543,0,https://www.indiegogo.com/projects/gallery-project,Flexible Funding, New York,Staten Island,0,2000,0,0,2013
12873,Out of the darkness... N2U... Let there be light!,1,NULL,1,1,https://youtu.be/JK8WDV6zCzA,1,https://www.indiegogo.com/projects/out-of-the-darkness-n2u-let-there-be-light,Flexible Funding, Illinois,Chicago,5,20500,0,0,2014
246937,I Am The Enemy Reunion!,1,NULL,1,1,https://youtu.be/6SFoo116FGE,1,https://www.indiegogo.com/projects/i-am-the-enemy-reunion,Flexible Funding, Washington,Tacoma,25,3800,1,0,2011
335427,Might Crash Project With Boris McCutcheon & the Salt Licks,1,13,1,1,https://youtu.be/WpD9XBIalS8,1,https://www.indiegogo.com/projects/might-crash-project-with-boris-mccutcheon-the-salt-licks,Flexible Funding, New Mexico,Ojo Sarco,5265,7300,72,0,2013
142285,Leading While Bleeding,1,1,1,1,https://youtu.be/Xkb2gjPT-p4,1,https://www.indiegogo.com/projects/leading-while-bleeding,Flexible Funding, Illinois,Chicago,1105,6000,18,0,2014
162355,SUPERCHIEF Trophy Room Funding,1,NULL,1,1,https://youtu.be/yIeotzTO0_g,1,https://www.indiegogo.com/projects/superchief-trophy-room-funding,Flexible Funding, Iowa,Des Moines,1585,4000,40,0,2014
28586,Small Home Studio,1,NULL,1,1,https://youtu.be/B4wwssusIXk,1,https://www.indiegogo.com/projects/small-home-studio,Flexible Funding, Georgia,Atlanta,0,5000,0,0,2014
193780,Ina May Wool and Bev Grant launch debut WOOL&GRANT CD,1,16,1,1,https://youtu.be/8BSrXQsL1wo,1,https://www.indiegogo.com/projects/ina-may-wool-and-bev-grant-launch-debut-wool-grant-cd,Flexible Funding, New York,Brooklyn,2460,15000,16,0,2013
97584,Peter Daldry New CD project The Sands of Life,1,NULL,1,1,https://youtu.be/teTLtQPjB0I,1,https://www.indiegogo.com/projects/peter-daldry-new-cd-project-the-sands-of-life,Flexible Funding, California,Mountain View,1215,5000,24,0,2015
242546,Thrive City String Academy: Providing Opps for Low-Income Music Students,1,NULL,1,1,https://youtu.be/Qy9nwtfvZ5M,1,https://www.indiegogo.com/projects/thrive-city-string-academy-providing-opps-for-low-income-music-students,Flexible Funding, Maryland,Baltimore,0,5000,0,0,2011
138110,Forget It. Goodbye.,1,NULL,1,1,https://youtu.be/p7ux2RAcdV0,1,https://www.indiegogo.com/projects/forget-it-goodbye,Flexible Funding, New York,Brooklyn,403,5500,7,0,2014
237924,DyMe-A-DuZin London's Calling,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/dyme-a-duzin-london-s-calling,Flexible Funding, New York,Brooklyn,0,5000,0,0,2011
72082,Fall of Nicaea First EP!,1,6,1,1,https://youtu.be/mdVHiHYc96g,1,https://www.indiegogo.com/projects/fall-of-nicaea-first-ep,Flexible Funding, Maryland,Frederick,235,1200,20,0,2014
183571,Ballin All Season,1,NULL,1,1,https://youtu.be/2xsxNpjFCtk,1,https://www.indiegogo.com/projects/ballin-all-season,Flexible Funding, Arkansas,Little Rock,0,5000,0,0,2013
198304,The Groove Aesthetic: Digital Media Music,1,NULL,1,1,http://vimeo.com/64211228,0,https://www.indiegogo.com/projects/the-groove-aesthetic-digital-media-music,Flexible Funding, Pennsylvania,Pittsburgh,25,1000,3,0,2013
13971,Eowyn Sings Opera in Austria and NYC: The Short Summer of Big Dreams,1,1,1,1,https://youtu.be/kVyCsHEIBzU,1,https://www.indiegogo.com/projects/eowyn-sings-opera-in-austria-and-nyc-the-short-summer-of-big-dreams,Flexible Funding, New York,New York,600,8000,8,0,2014
13715,Help Us Get Our Bus June Road Ready,1,2,1,1,https://youtu.be/indEQ6cZXf8,1,https://www.indiegogo.com/projects/help-us-get-our-bus-june-road-ready,Flexible Funding, Texas,Quitman,0,10000,0,0,2014
195672,Flying V Radio Music Tour,1,3,1,1,https://youtu.be/_92iW05moso,1,https://www.indiegogo.com/projects/flying-v-radio-music-tour,Flexible Funding, New York,Winthrop,0,5000,0,0,2013
64271,r.ariel & thanksgiving new album and EU tour,1,10,1,1,https://youtu.be/RvAVgeUVXx4,1,https://www.indiegogo.com/projects/r-ariel-thanksgiving-new-album-and-eu-tour,Flexible Funding, Arizona,phoenix,225,2000,11,0,2014
72296,All the Days and All the Nights Studio recording,1,1,1,1,https://youtu.be/Ux51m8isGFI,1,https://www.indiegogo.com/projects/all-the-days-and-all-the-nights-studio-recording,Flexible Funding, Virginia,Lynchburg,25,700,4,0,2015
89625,Support the 3rd Album from Brothertiger,1,1,1,1,https://youtu.be/DXtS7gTj6pc,1,https://www.indiegogo.com/projects/support-the-3rd-album-from-brothertiger,Flexible Funding, New York,Brooklyn,1858,4000,46,0,2015
89690,Sing for Seniors,1,3,1,0,NA,NA,https://www.indiegogo.com/projects/sing-for-seniors,Flexible Funding, Texas,Austin,38,5000,1,0,2014
229147,D'AGOSTINO - a JORGE AMEER Film - vinyl record soundtrack NOW AVAILABLE,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/d-agostino-a-jorge-ameer-film-vinyl-record-soundtrack-now-available,Flexible Funding, California,Hollywood,0,2000,0,0,2010
138652,Eric Gao Music Fund,1,2,1,1,https://youtu.be/gonyjphjUkQ,1,https://www.indiegogo.com/projects/eric-gao-music-fund,Flexible Funding, California,Berkeley,142,500,28,0,2014
306254,Phoenix Record Production Funding,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/phoenix-record-production-funding,Fixed Funding,NULL,Raleigh,265,9150,3,0,2013
311684,Tap's EP Campaign,1,4,1,0,NA,NA,https://www.indiegogo.com/projects/tap-s-ep-campaign,Flexible Funding, California,Los Angeles,7125,7000,102,0,2012
41276,Shrink the Giant: Album 2,1,2,1,1,https://youtu.be/7xWFvH7aF40,1,https://www.indiegogo.com/projects/shrink-the-giant-album-2,Flexible Funding, Utah,Kamas,3030,10000,30,0,2014
10435,Six Shooter West Coast Tour 2014,1,4,1,1,https://youtu.be/87ftKTm27EY,1,https://www.indiegogo.com/projects/six-shooter-west-coast-tour-2014,Flexible Funding, Colorado,Denver,1115,2000,56,0,2014
292222,Countess Gratitude Sings!,1,3,1,1,https://youtu.be/c59HOy-ZTDE,1,https://www.indiegogo.com/projects/countess-gratitude-sings,Flexible Funding, California,Beverly Hills,150,3650,4,0,2012
208944,The Rock 'N' Rope Warrior's NEW ALBUM,1,4,1,1,https://youtu.be/40hlZrY0QBw,1,https://www.indiegogo.com/projects/the-rock-n-rope-warrior-s-new-album,Flexible Funding, Illinois,Glenview,1981,5000,40,0,2014
322039,Please help Dominic San Juan make his debut EP become a reality!,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/please-help-dominic-san-juan-make-his-debut-ep-become-a-reality,Flexible Funding, New York,New York,196,5000,4,0,2013
299147,Vital Cadence's New CD,1,NULL,1,1,https://youtu.be/QCsA47zAd2E,1,https://www.indiegogo.com/projects/vital-cadence-s-new-cd,Flexible Funding, North Carolina,Greensboro,600,2000,30,0,2012
332594,Join gina Breedlove to bring Language of Light,1,10,1,1,http://vimeo.com/58788869,0,https://www.indiegogo.com/projects/join-gina-breedlove-to-bring-language-of-light,Flexible Funding, California,Oakland,26235,25000,105,0,2013
187404,'Please Come to Brazil' Promotional Tour,1,NULL,1,1,https://youtu.be/3c8nTWgxZJU,1,https://www.indiegogo.com/projects/please-come-to-brazil-promotional-tour,Flexible Funding, New York,Setauket,0,500,0,0,2013
76587,Hand Me Down Dreams: Support My Son's College Fund,1,5,1,1,https://youtu.be/PceWbhyhKms,1,https://www.indiegogo.com/projects/hand-me-down-dreams-support-my-son-s-college-fund,Flexible Funding, New York,Brooklyn,1141,10000,11,0,2014
181389,Help Maddy Keep Swinging,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/help-maddy-keep-swinging,Flexible Funding, California,San Jose,405,600,68,0,2013
198146,Le Black Heart Heros Van Fund,1,4,1,0,NA,NA,https://www.indiegogo.com/projects/le-black-heart-heros-van-fund,Flexible Funding, Connecticut,Norwich,180,1200,15,0,2013
206583,Connie Muhammad Tour Fund,1,4,1,0,NA,NA,https://www.indiegogo.com/projects/connie-muhammad-tour-fund,Flexible Funding, Arizona,PHOENIX,135,4000,3,0,2013
112673,THE FIGHT AGAINST MAJOR LABELS,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/the-fight-against-major-labels,Flexible Funding, New York,Brooklyn,0,18010,0,0,2015
199065,Graveface Records Fundraiser,1,2,1,1,https://youtu.be/o7-L5AQnUP4,1,https://www.indiegogo.com/projects/graveface-records-fundraiser,Flexible Funding, Georgia,Savannah,33361,33200,100,0,2013
154552,A Record A Dream and A Mid-life Crisis!,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/a-record-a-dream-and-a-mid-life-crisis,Flexible Funding, Maryland,Chevy Chase,0,15000,0,0,2014
179173,Brooklyn's Only Cajun Creole Zydeco Festival,1,17,1,1,http://vimeo.com/63128260,0,https://www.indiegogo.com/projects/brooklyn-s-only-cajun-creole-zydeco-festival,Flexible Funding, New York,Brooklyn,802,1850,43,0,2013
294362,Yungtown's Debut Album,1,3,1,0,NA,NA,https://www.indiegogo.com/projects/yungtown-s-debut-album,Flexible Funding, Tennessee,Memphis,1305,5000,26,0,2012
59800,Flood Recovery and Making Music,1,NULL,1,1,http://vimeo.com/88538435,0,https://www.indiegogo.com/projects/flood-recovery-and-making-music,Flexible Funding, California,Riverside,630,500,126,0,2014
56402,SUPPORT INDEPENDENT MISSISSIPPI MUSICIANS,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/support-independent-mississippi-musicians,Flexible Funding, Mississippi,Jackson,1000,1000,100,0,2014
4387,12th Annual High Land Jam - August 14 - 17 2014,1,2,1,1,https://youtu.be/2ZIeFM-dyr0,1,https://www.indiegogo.com/projects/12th-annual-high-land-jam-august-14-17-2014,Flexible Funding, West Virginia,Elkins,125,5000,3,0,2014
197094,Minor Society - a major understatement,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/minor-society-a-major-understatement,Flexible Funding, Michigan,Oak Park,365,30000,1,0,2013
25553,Louise Mosrie's New CD: Lay It Down,1,5,1,1,https://youtu.be/RLiGY8FZG0s,1,https://www.indiegogo.com/projects/louise-mosrie-s-new-cd-lay-it-down,Flexible Funding, Tennessee,Nashville,10780,10000,108,0,2014
121630,Soul Cypher Radio Keeps Music in Schools,1,NULL,1,1,https://youtu.be/jkYAXo7Ts48,1,https://www.indiegogo.com/projects/soul-cypher-radio-keeps-music-in-schools,Flexible Funding, Virginia,Richmond,0,5000,0,0,2013
178431,Jake Chamberlain's First Record,1,4,1,0,NA,NA,https://www.indiegogo.com/projects/jake-chamberlain-s-first-record,Flexible Funding, Idaho,Rexburg,2775,3000,93,0,2013
303198,Help Create Kiko Villamizar's Debut Album,1,2,1,1,https://youtu.be/K48pByx92Do,1,https://www.indiegogo.com/projects/help-create-kiko-villamizar-s-debut-album,Flexible Funding, Texas,Austin,710,4000,18,0,2012
2882,Help Siobahn record her new EP!,1,2,1,1,http://vimeo.com/91511739,0,https://www.indiegogo.com/projects/help-siobahn-record-her-new-ep,Flexible Funding, New York,Albany,5310,5000,106,0,2014
252924,Youth Arts Forum Needs Your Support for 2012,1,NULL,1,1,https://youtu.be/vwUFs6xoR1o,1,https://www.indiegogo.com/projects/youth-arts-forum-needs-your-support-for-2012,Flexible Funding, New York,New York City,100,10000,1,0,2012
268178,Help da faux prophete ALBUM!,1,NULL,1,1,https://youtu.be/sRop7stBChY,1,https://www.indiegogo.com/projects/help-da-faux-prophete-album,Flexible Funding, Pennsylvania,philadelphia,0,3000,0,0,2012
247625,BLACKSMITH ORCHESTRA,1,NULL,1,1,https://youtu.be/zDfB01Hql1c,1,https://www.indiegogo.com/projects/blacksmith-orchestra,Flexible Funding, New York,Brooklyn,4380,5000,88,0,2011
138231,The Grape Pull: Bass Addiction,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/the-grape-pull-bass-addiction,Flexible Funding, Illinois,Chicago,100,5000,2,0,2014
96596,The Stachel Quintet-Debut CD,1,NULL,1,1,https://youtu.be/r220BgQSoBU,1,https://www.indiegogo.com/projects/the-stachel-quintet-debut-cd,Flexible Funding, New York,New York,35,3000,1,0,2015
318633,Debut Album by Sonic Escape - Help Us Release Our CD by Christmas!!!,1,NULL,1,1,https://youtu.be/O5PR4znecHs,1,https://www.indiegogo.com/projects/debut-album-by-sonic-escape-help-us-release-our-cd-by-christmas,Flexible Funding, New York,New York,3370,4800,70,0,2012
275992,The Community Music Project,1,NULL,1,1,https://youtu.be/UnJxTuGwwfA,1,https://www.indiegogo.com/projects/the-community-music-project,Flexible Funding, Arizona,Chandler,0,5000,0,0,2012
16366,PHANTASTICUS - Leon Schelhase,1,NULL,1,1,https://youtu.be/M4tzaU7PpS0,1,https://www.indiegogo.com/projects/phantasticus-leon-schelhase,Flexible Funding, Pennsylvania,Philadelphia,6450,7500,86,0,2014
135680,Molasses Creek is Something Worth Having!,1,NULL,1,1,https://youtu.be/Xasvgc95x_0,1,https://www.indiegogo.com/projects/molasses-creek-is-something-worth-having,Flexible Funding, North Carolina,Ocracoke,14708,10000,147,0,2013
27815,The Philistines,1,1,1,1,https://youtu.be/yhm8bbsR14I,1,https://www.indiegogo.com/projects/the-philistines,Flexible Funding, California,North Edwards,225,20000,1,0,2014
150482,FRICTION PUBLISHING,1,9,1,0,NA,NA,https://www.indiegogo.com/projects/friction-publishing,Fixed Funding, North Carolina,Fayetteville,820,5000,16,0,2014
136929,Burlesque To Broadway CD Project,1,7,1,1,https://youtu.be/_nxodyqasrU,1,https://www.indiegogo.com/projects/burlesque-to-broadway-cd-project,Flexible Funding, New York,New York,180,15000,1,0,2013
119271,Kymberly Jackson Fundraiser for New CD Project Urban Legend!,1,3,1,1,https://youtu.be/MPXEHpi4jto,1,https://www.indiegogo.com/projects/kymberly-jackson-fundraiser-for-new-cd-project-urban-legend,Flexible Funding, California,Oakland,200,9000,2,0,2013
325243,Karyn Oliver's newest best CD - Magdalene,1,11,1,0,NA,NA,https://www.indiegogo.com/projects/karyn-oliver-s-newest-best-cd-magdalene,Flexible Funding, New York,New York,6526,15000,44,0,2013
214650,Send Our Steinway to Rehab,1,NULL,1,1,https://youtu.be/IcQWgKz1eek,1,https://www.indiegogo.com/projects/send-our-steinway-to-rehab,Flexible Funding, District of Columbia,Washington,255,4500,6,0,2014
148358,Pro Musician wants Cutting-Edge Vocal Training in Copenhagen,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/pro-musician-wants-cutting-edge-vocal-training-in-copenhagen,Flexible Funding, New Mexico,Albuquerque,1110,15000,7,0,2014
269707,Recording Janelle's Album: Come to the Creek,1,9,1,1,https://youtu.be/tF6Od8IKom8,1,https://www.indiegogo.com/projects/recording-janelle-s-album-come-to-the-creek,Flexible Funding, Virginia,Chesapeake,4530,6500,70,0,2012
54610,My 1ST Music ep,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/my-1st-music-ep--2,Flexible Funding, New York,new york city,20,10000,0,0,2014
183592,Zoe Rae: A Songwriter's Journey to Getting on the Radio,1,15,1,0,NA,NA,https://www.indiegogo.com/projects/zoe-rae-a-songwriter-s-journey-to-getting-on-the-radio,Flexible Funding, Tennessee,Nashville,605,500,121,0,2013
154941,Smells Like Rain...The New Record By Agabus,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/smells-like-rain-the-new-record-by-agabus,Flexible Funding, Tennessee,Nashville,1196,20000,6,0,2014
52936,Trying To Finish An Epic Album. I Need Your Help!!,1,3,1,1,https://youtu.be/yCu-m1ezJt8,1,https://www.indiegogo.com/projects/trying-to-finish-an-epic-album-i-need-your-help,Flexible Funding, New York,New York,0,10000,0,0,2014
2750,Tempo Audio Images,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/tempo-audio-images,Flexible Funding, West Virginia,Charleston,0,5500,0,0,2014
205323,Sea The Beauty Debut Record,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/sea-the-beauty-debut-record,Flexible Funding, California,Los Angeles,940,6500,14,0,2013
295454,In Pursuit of The Major Joint Venture Deal,1,4,1,1,https://youtu.be/zof99CYW31E,1,https://www.indiegogo.com/projects/in-pursuit-of-the-major-joint-venture-deal,Flexible Funding, California,Hawthorne,0,25000,0,0,2012
26262,Make & Share Music Together,1,NULL,1,1,http://vimeo.com/88538435,0,https://www.indiegogo.com/projects/make-share-music-together,Flexible Funding, California,Riverside,511,500,102,0,2014
319261,Lemon Horses music video album and tour funding,1,9,1,1,https://youtu.be/dR9iE6f_3ZA,1,https://www.indiegogo.com/projects/lemon-horses-music-video-album-and-tour-funding,Flexible Funding, Georgia,Athens,3380,3250,104,0,2013
151385,Emma Klein -- Help Me Shine,1,NULL,1,1,https://youtu.be/exvZTNGiASo,1,https://www.indiegogo.com/projects/emma-klein-help-me-shine,Flexible Funding, Alabama,Huntsville,285,27500,1,0,2014
313052,NMO Kaiser Opera Fundraiser,1,NULL,1,1,https://youtu.be/uLxvKBnvR6g,1,https://www.indiegogo.com/projects/nmo-kaiser-opera-fundraiser,Flexible Funding, Illinois,Chicago,3830,20000,19,0,2013
94822,THE GOLDEN PONY: Stay Gold Blue Nile,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/the-golden-pony-stay-gold-blue-nile,Flexible Funding, Virginia,Harrisonburg,21972,18500,119,0,2015
124329,Independent Record Label,1,1,1,1,https://youtu.be/_vXOgz6Vi8o,1,https://www.indiegogo.com/projects/independent-record-label,Flexible Funding, Pennsylvania,allentown,0,50000,0,0,2014
9337,Shadow Enemy: A Music Video,1,4,1,1,https://youtu.be/dHQKdnUFu7Y,1,https://www.indiegogo.com/projects/shadow-enemy-a-music-video,Flexible Funding, California,San Diego/San Francisco,15,11500,0,0,2014
121051,Garcia Business Campaign,1,NULL,1,1,https://youtu.be/6-zpau4F3H8,1,https://www.indiegogo.com/projects/garcia-business-campaign,Flexible Funding, Virginia,Culpeper,50,60000,0,0,2013
111151,Shy One--to reach the world!,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/shy-one-to-reach-the-world,Flexible Funding, New York,United States,1368,7500,18,0,2015
720,Breaking the Spell: Releasing an Album,1,8,1,1,http://vimeo.com/89462791,0,https://www.indiegogo.com/projects/breaking-the-spell-releasing-an-album,Flexible Funding, Washington,Bellingham,2313,2000,116,0,2014
178614,Passionate sightless performer goes on tour!,1,8,1,1,https://youtu.be/4qpuYyjtq8c,1,https://www.indiegogo.com/projects/passionate-sightless-performer-goes-on-tour,Flexible Funding, Massachusetts,Brighton,1400,6500,22,0,2013
106110,Bereavement Album,1,1,1,1,https://youtu.be/CLnRKOjyTu8,1,https://www.indiegogo.com/projects/bereavement-album,Flexible Funding, Georgia,Atlanta,1400,5000,28,0,2015
323109,Cathedral City Collaboration,1,3,1,1,https://youtu.be/2zu_9rl6TX8,1,https://www.indiegogo.com/projects/cathedral-city-collaboration,Flexible Funding, California,Riverside,1010,1000,101,0,2013
65025,Chamber Music Campania: American Residency 2015,1,5,1,1,https://youtu.be/NP3sjPMISro,1,https://www.indiegogo.com/projects/chamber-music-campania-american-residency-2015,Flexible Funding, Florida,Sarasota,517,1500,34,0,2015
251468,Off The Wall Recording Studio: Nashville,1,3,1,0,NA,NA,https://www.indiegogo.com/projects/off-the-wall-recording-studio-nashville,Flexible Funding, Tennessee,Nashville,190,7500,3,0,2012
16637,Seidina Reed TODAY IS MINE A Tribute to My Father Jerry Reed,1,16,1,1,https://youtu.be/rU-l8ULQ6vw,1,https://www.indiegogo.com/projects/seidina-reed-today-is-mine-a-tribute-to-my-father-jerry-reed,Flexible Funding, Tennessee,Nashville,2655,22500,12,0,2014
